ID,Age,Gender,Income,Married,Product
8801,55,Female,80500,No,B
8802,52,Male,39500,Yes,D
8803,27,Male,75000,Yes,D
8804,32,Male,94000,Yes,D
8805,26,Female,80000,No,B
8806,47,Female,51500,No,B
8807,32,Male,70500,No,D
8808,50,Female,73000,No,B
8809,32,Female,78500,No,B
8810,30,Female,56500,Yes,B
8811,46,Female,74000,No,A
8812,27,Female,75000,No,B
8813,33,Female,56000,No,B
8814,29,Male,68000,No,C
8815,51,Female,92500,Yes,A
8816,47,Male,80500,No,C
8817,35,Male,70000,Yes,D
8818,50,Female,73000,Yes,B
8819,46,Male,78000,No,D
8820,34,Female,71000,No,B
8821,40,Male,58500,Yes,C
8822,36,Female,79000,No,B
8823,52,Female,84500,Yes,B
8824,24,Female,75500,Yes,B
8825,30,Female,63000,Yes,A
8826,30,Female,59500,No,B
8827,48,Female,100000,Yes,A
8828,34,Female,73500,No,A
8829,54,Female,80500,No,B
8830,27,Female,94000,Yes,A
8831,33,Female,75500,Yes,A
8832,38,Male,74500,No,C
8833,56,Male,77000,No,D
8834,35,Female,79000,No,B
8835,37,Female,73000,Yes,A
8836,36,Female,58500,No,B
8837,39,Male,70500,Yes,D
8838,43,Male,75500,Yes,D
8839,27,Female,75500,Yes,B
8840,45,Male,77000,No,D
8841,48,Female,116000,Yes,A
8842,28,Female,74500,No,B
8843,54,Male,98500,No,D
8844,37,Male,78000,No,D
8845,33,Male,68000,No,C
8846,46,Male,84000,No,C
8847,30,Female,72000,No,B
8848,39,Female,83000,Yes,B
8849,35,Female,65500,Yes,A
8850,30,Male,71500,Yes,D
8851,29,Female,80500,Yes,B
8852,50,Male,77000,No,D
8853,51,Female,58500,No,B
8854,38,Female,55000,No,B
8855,30,Female,89000,Yes,B
8856,42,Male,93500,No,C
8857,33,Male,58000,No,C
8858,30,Female,82500,Yes,B
8859,33,Male,77500,No,C
8860,42,Male,85500,No,D
8861,45,Female,74000,Yes,A
8862,47,Male,83500,Yes,D
8863,27,Female,87000,Yes,B
8864,48,Female,72000,No,A
8865,47,Female,86500,No,B
8866,55,Female,54000,No,A
8867,30,Female,46500,No,B
8868,44,Female,64000,Yes,A
8869,27,Female,63000,No,B
8870,43,Male,77000,Yes,C
8871,47,Female,71000,No,A
8872,34,Male,57000,No,C
8873,34,Male,90000,Yes,C
8874,27,Male,78500,No,C
8875,32,Male,87500,No,C
8876,56,Male,83500,Yes,C
8877,40,Female,55500,No,B
8878,30,Female,79500,No,B
8879,29,Male,78500,Yes,D
8880,40,Female,75000,No,A
8881,45,Female,89000,No,B
8882,36,Male,65000,No,C
8883,45,Female,84500,No,B
8884,47,Male,66500,No,C
8885,35,Male,52500,Yes,D
8886,50,Female,83500,Yes,B
8887,36,Male,88000,Yes,C
8888,39,Male,65500,No,C
8889,52,Female,92500,No,A
8890,30,Male,51500,Yes,D
8891,49,Female,67500,Yes,B
8892,42,Female,62000,Yes,B
8893,53,Female,83500,No,B
8894,18,Male,44500,No,D
8895,46,Female,89000,No,B
8896,52,Male,67000,No,D
8897,55,Male,75500,Yes,D
8898,40,Male,67500,Yes,C
8899,48,Male,79500,Yes,D
8900,49,Female,86000,No,B
8901,27,Female,64500,Yes,A
8902,38,Male,58500,No,C
8903,25,Female,73000,Yes,B
8904,53,Female,76500,No,A
8905,46,Female,62500,Yes,B
8906,28,Female,67000,Yes,A
8907,43,Male,78500,Yes,D
8908,35,Female,81500,Yes,B
8909,36,Female,80000,No,B
8910,49,Male,90500,No,C
8911,30,Male,65500,No,C
8912,31,Male,59000,No,C
8913,35,Female,69000,Yes,B
8914,44,Female,70000,No,B
8915,22,Male,58500,No,D
8916,24,Female,68000,No,B
8917,42,Male,61000,No,C
8918,37,Male,59500,No,C
8919,40,Male,93000,Yes,D
8920,39,Female,61500,Yes,A
8921,18,Female,64500,No,B
8922,42,Male,71000,Yes,D
8923,46,Female,73000,Yes,A
8924,43,Male,70500,No,C
8925,29,Male,79500,No,D
8926,34,Male,74500,No,C
8927,34,Male,60500,No,C
8928,26,Female,82500,No,A
8929,45,Female,72500,No,A
8930,49,Female,98500,Yes,A
8931,35,Female,93000,No,A
8932,29,Female,92500,Yes,A
8933,36,Female,55500,No,B
8934,41,Male,67500,No,D
8935,31,Female,76000,No,A
8936,45,Male,79000,Yes,D
8937,42,Male,80500,Yes,C
8938,50,Female,103000,No,A
8939,31,Female,54000,No,B
8940,40,Male,74500,Yes,D
8941,47,Female,59000,No,B
8942,24,Female,85500,Yes,B
8943,45,Female,101000,Yes,A
8944,38,Female,77500,No,B
8945,31,Female,75500,No,B
8946,31,Male,70500,Yes,C
8947,35,Female,74500,Yes,B
8948,53,Female,77500,Yes,A
8949,48,Female,78500,No,B
8950,41,Female,76000,No,B
8951,24,Male,56500,Yes,D
8952,42,Female,82000,No,A
8953,47,Male,82000,No,C
8954,40,Female,76500,No,B
8955,46,Female,86000,No,B
8956,52,Male,73000,No,C
8957,21,Female,78500,No,B
8958,45,Male,76000,Yes,D
8959,36,Female,75500,No,A
8960,21,Female,65000,Yes,B
8961,31,Male,86000,No,C
8962,40,Male,68500,Yes,D
8963,49,Female,71500,No,B
8964,43,Female,88500,No,B
8965,51,Female,54000,No,B
8966,43,Male,85500,Yes,C
8967,33,Male,67500,No,C
8968,31,Female,103000,No,A
8969,31,Female,65500,Yes,B
8970,43,Male,79000,No,D
8971,43,Male,68000,No,D
8972,46,Male,76000,No,D
8973,28,Female,68000,No,B
8974,27,Male,61500,No,D
8975,39,Female,64000,No,B
8976,41,Female,50500,No,B
8977,32,Male,74000,Yes,D
8978,35,Female,81000,No,B
8979,43,Female,86500,Yes,A
8980,50,Female,96000,Yes,A
8981,30,Male,56500,No,C
8982,50,Male,69000,Yes,D
8983,48,Male,86000,Yes,C
8984,40,Female,85500,No,B
8985,32,Female,66000,Yes,B
8986,32,Female,76000,No,A
8987,49,Female,88000,No,A
8988,41,Male,67000,No,C
8989,35,Male,72500,Yes,C
8990,40,Male,80000,No,C
8991,32,Female,62000,No,B
8992,44,Male,96500,Yes,D
8993,45,Female,75500,No,B
8994,28,Male,40000,No,D
8995,49,Female,83000,No,A
8996,22,Male,55000,No,D
8997,40,Female,63500,No,A
8998,26,Female,65500,No,B
8999,53,Female,75500,No,B
9000,49,Male,77000,No,D
9001,48,Male,86000,Yes,D
9002,33,Female,68500,No,B
9003,38,Female,86500,No,A
9004,47,Male,83000,No,D
9005,55,Male,79000,No,D
9006,40,Male,71000,No,C
9007,31,Female,75000,No,A
9008,36,Male,57500,Yes,D
9009,53,Female,110000,Yes,A
9010,28,Male,85000,Yes,C
9011,50,Female,70000,Yes,B
9012,42,Female,60000,No,B
9013,45,Female,77500,Yes,B
9014,28,Female,81500,No,A
9015,30,Female,60500,No,B
9016,25,Male,75500,Yes,D
9017,25,Male,52500,Yes,D
9018,42,Female,77500,Yes,B
9019,27,Female,82500,No,B
9020,25,Female,52500,Yes,B
9021,28,Male,62500,Yes,D
9022,24,Male,82000,Yes,C
9023,43,Male,59500,No,C
9024,41,Male,52500,No,C
9025,44,Female,86500,Yes,A
9026,52,Female,96000,No,A
9027,40,Female,85500,No,B
9028,23,Female,77000,No,B
9029,46,Male,67500,No,C
9030,32,Male,73500,Yes,C
9031,32,Female,73000,Yes,B
9032,38,Male,68000,Yes,C
9033,30,Female,78500,No,A
9034,31,Male,80000,No,C
9035,56,Female,81500,No,B
9036,30,Female,79500,Yes,B
9037,40,Male,84500,Yes,D
9038,33,Female,84500,No,B
9039,28,Male,70000,Yes,C
9040,38,Female,76000,Yes,B
9041,34,Male,78500,No,D
9042,30,Female,85500,No,B
9043,38,Male,61500,No,C
9044,55,Female,63500,No,B
9045,27,Male,71500,No,C
9046,34,Male,75500,Yes,D
9047,33,Female,63000,No,A
9048,28,Female,56000,No,B
9049,53,Male,75500,No,C
9050,50,Female,87000,No,B
9051,49,Female,81000,No,B
9052,23,Female,76000,Yes,B
9053,38,Male,83000,No,C
9054,32,Female,64000,Yes,B
9055,36,Female,48000,No,B
9056,49,Male,86000,No,C
9057,55,Female,90500,Yes,A
9058,35,Female,75500,No,B
9059,42,Male,73000,No,D
9060,43,Male,54500,No,C
9061,51,Male,70000,Yes,D
9062,30,Male,65000,No,C
9063,45,Female,63000,Yes,B
9064,59,Male,94500,Yes,C
9065,55,Male,85500,Yes,C
9066,41,Male,92500,No,C
9067,31,Female,69000,No,A
9068,26,Female,85000,No,B
9069,33,Male,74000,Yes,C
9070,47,Female,70000,No,A
9071,47,Male,85500,Yes,C
9072,43,Male,90500,Yes,D
9073,37,Female,59000,No,B
9074,29,Female,62000,No,B
9075,27,Female,88500,Yes,B
9076,34,Female,79500,No,B
9077,27,Female,68000,No,A
9078,51,Female,73000,Yes,B
9079,40,Female,67500,No,B
9080,47,Female,62500,Yes,A
9081,36,Male,64000,No,D
9082,54,Female,62500,No,B
9083,58,Male,60000,No,C
9084,32,Female,55500,No,B
9085,59,Female,79500,Yes,B
9086,22,Female,68000,Yes,B
9087,52,Male,74500,Yes,C
9088,42,Female,85000,No,B
9089,47,Male,97000,Yes,D
9090,37,Female,76000,No,A
9091,52,Female,78500,Yes,A
9092,39,Male,80000,Yes,C
9093,55,Male,66000,Yes,C
9094,39,Female,71000,Yes,B
9095,41,Male,89000,No,C
9096,34,Female,72000,Yes,A
9097,21,Female,71000,Yes,B
9098,31,Female,86500,No,B
9099,42,Male,71000,No,C
9100,25,Female,84000,No,A
9101,47,Male,91000,Yes,C
9102,39,Male,58500,No,D
9103,41,Female,58000,No,A
9104,46,Female,71500,No,B
9105,39,Female,65000,Yes,B
9106,34,Male,98000,No,C
9107,57,Female,67500,Yes,B
9108,30,Female,68500,Yes,B
9109,40,Male,66000,No,D
9110,43,Female,68500,Yes,B
9111,51,Female,96500,Yes,A
9112,37,Female,72000,Yes,B
9113,47,Female,81000,No,B
9114,23,Male,79000,No,D
9115,34,Female,58000,No,B
9116,50,Female,84500,No,B
9117,31,Female,81000,Yes,B
9118,23,Female,66500,No,B
9119,40,Female,55500,No,A
9120,32,Male,63500,Yes,C
9121,53,Male,78500,No,C
9122,24,Female,84000,No,B
9123,39,Female,66000,No,B
9124,32,Male,61500,No,C
9125,22,Female,83000,No,B
9126,34,Male,76000,No,C
9127,36,Female,81500,No,A
9128,33,Female,79500,No,A
9129,35,Female,66500,No,A
9130,20,Female,71500,No,B
9131,47,Male,72500,Yes,C
9132,41,Male,72000,Yes,D
9133,46,Male,98500,Yes,D
9134,42,Female,99500,Yes,A
9135,38,Female,96500,Yes,A
9136,25,Female,52500,No,B
9137,26,Male,70000,Yes,D
9138,29,Female,91000,No,A
9139,29,Male,57000,No,C
9140,46,Male,76500,Yes,D
9141,23,Female,81000,Yes,B
9142,21,Female,78000,Yes,A
9143,43,Female,66000,Yes,A
9144,28,Female,90000,Yes,A
9145,34,Female,74500,Yes,B
9146,38,Female,86500,No,A
9147,41,Female,73500,No,B
9148,50,Male,97000,Yes,D
9149,29,Male,89000,Yes,C
9150,28,Male,36500,No,C
9151,29,Male,78500,Yes,C
9152,35,Male,76500,No,D
9153,39,Male,75000,Yes,C
9154,42,Male,75000,Yes,D
9155,46,Female,66500,No,A
9156,31,Male,65000,No,D
9157,42,Female,61500,No,B
9158,29,Female,71500,Yes,B
9159,24,Female,96500,Yes,A
9160,57,Male,92000,Yes,D
9161,37,Male,65000,No,C
9162,48,Female,92500,Yes,A
9163,49,Male,95000,No,C
9164,35,Male,75000,Yes,C
9165,45,Male,74500,Yes,D
9166,30,Female,85000,No,B
9167,29,Male,72000,Yes,D
9168,33,Female,55500,No,B
9169,52,Male,92500,Yes,C
9170,27,Female,76000,No,B
9171,41,Male,71500,Yes,C
9172,32,Male,65000,No,C
9173,36,Female,72500,No,B
9174,45,Female,92000,Yes,A
9175,42,Female,95000,No,A
9176,47,Male,73500,No,C
9177,52,Male,72000,Yes,D
9178,33,Female,84500,Yes,B
9179,34,Female,87500,Yes,A
9180,32,Female,66000,Yes,B
9181,47,Female,77000,No,A
9182,29,Male,75000,No,D
9183,29,Female,66500,Yes,A
9184,38,Female,87000,No,B
9185,26,Male,73500,Yes,D
9186,24,Female,77000,No,B
9187,36,Male,88500,No,C
9188,30,Male,89500,No,C
9189,35,Female,59500,No,B
9190,37,Male,78000,No,C
9191,38,Male,87500,No,C
9192,42,Male,91000,Yes,D
9193,52,Male,85500,No,C
9194,34,Female,65000,No,B
9195,48,Female,72000,No,B
9196,35,Male,61000,No,D
9197,22,Female,55500,No,B
9198,41,Male,77000,Yes,D
9199,23,Female,51000,No,A
9200,47,Female,73000,No,B
9201,24,Female,73000,No,B
9202,36,Male,62000,Yes,D
9203,47,Female,84500,Yes,B
9204,43,Female,75000,No,B
9205,54,Female,78500,Yes,B
9206,23,Male,65000,No,D
9207,44,Female,84000,Yes,B
9208,47,Female,74000,No,B
9209,35,Female,65500,No,B
9210,50,Male,73000,No,C
9211,26,Female,77500,No,A
9212,42,Male,90500,No,C
9213,26,Female,59500,No,B
9214,57,Female,86500,Yes,B
9215,48,Male,92500,Yes,D
9216,32,Female,82500,Yes,A
9217,34,Female,80000,No,B
9218,51,Female,87000,Yes,A
9219,33,Male,71000,No,C
9220,44,Male,66500,No,C
9221,54,Female,78000,Yes,B
9222,40,Female,74000,Yes,B
9223,52,Male,59000,No,D
9224,32,Male,78000,No,D
9225,44,Male,96500,No,C
9226,30,Female,74500,Yes,A
9227,30,Male,80000,Yes,D
9228,52,Male,75500,No,C
9229,48,Male,89500,No,C
9230,23,Female,49500,No,A
9231,31,Female,61000,Yes,B
9232,51,Male,78500,Yes,C
9233,27,Female,60500,No,B
9234,56,Male,67000,Yes,D
9235,32,Male,59000,Yes,D
9236,43,Male,77500,Yes,C
9237,53,Male,79000,Yes,D
9238,34,Male,52000,Yes,C
9239,41,Male,72000,No,D
9240,30,Male,83000,No,C
9241,40,Male,81000,Yes,D
9242,23,Male,69500,No,D
9243,25,Female,47500,No,B
9244,24,Male,59000,No,D
9245,33,Female,69500,No,A
9246,51,Male,77000,No,C
9247,32,Female,56000,Yes,B
9248,46,Male,75000,No,C
9249,56,Female,38000,No,B
9250,41,Male,62000,Yes,D
9251,53,Male,80500,Yes,D
9252,47,Male,91500,Yes,D
9253,44,Male,65500,No,C
9254,37,Male,91000,No,C
9255,35,Male,69000,Yes,C
9256,23,Female,56000,Yes,B
9257,24,Male,64500,No,C
9258,44,Male,73000,Yes,D
9259,46,Female,68000,No,B
9260,42,Male,72500,No,C
9261,24,Female,57500,No,B
9262,37,Male,92500,Yes,D
9263,44,Female,75500,No,B
9264,33,Female,47000,No,A
9265,27,Male,75000,No,C
9266,34,Female,64000,No,B
9267,29,Male,60000,No,D
9268,43,Female,70500,No,A
9269,33,Female,82000,No,B
9270,38,Female,84500,No,B
9271,30,Male,70000,No,D
9272,25,Female,78000,Yes,A
9273,57,Female,89500,No,B
9274,43,Female,79000,Yes,A
9275,25,Male,65500,Yes,C
9276,35,Female,42500,No,B
9277,24,Male,64000,Yes,D
9278,57,Female,104000,Yes,A
9279,35,Male,89500,Yes,D
9280,40,Male,86500,No,C
9281,44,Male,51500,No,C
9282,27,Male,64000,No,D
9283,48,Male,83000,Yes,C
9284,38,Male,57500,No,D
9285,43,Male,68500,Yes,D
9286,32,Female,72000,No,B
9287,35,Male,54500,No,D
9288,43,Female,112500,Yes,A
9289,29,Male,91000,Yes,C
9290,37,Female,66000,No,B
9291,23,Male,65000,Yes,D
9292,45,Male,63000,Yes,C
9293,30,Female,61000,No,B
9294,50,Female,82000,Yes,B
9295,35,Male,97500,Yes,D
9296,43,Male,87000,Yes,D
9297,48,Male,89000,No,D
9298,54,Female,75500,Yes,B
9299,24,Female,78000,Yes,A
9300,40,Female,78000,Yes,A
9301,44,Male,79000,Yes,D
9302,45,Female,74500,No,A
9303,31,Male,76500,Yes,C
9304,23,Female,72000,No,B
9305,39,Female,84000,Yes,B
9306,51,Female,74000,Yes,B
9307,26,Female,62500,Yes,B
9308,40,Female,91000,Yes,A
9309,52,Male,94000,No,C
9310,55,Female,85000,Yes,B
9311,29,Male,62000,No,D
9312,28,Female,63500,No,A
9313,38,Female,81000,No,B
9314,32,Female,80500,Yes,B
9315,31,Female,64500,No,A
9316,38,Female,68500,No,B
9317,49,Male,83500,No,C
9318,30,Male,80500,No,D
9319,44,Male,93000,No,C
9320,45,Female,76500,No,B
9321,52,Male,83500,No,C
9322,42,Male,50500,Yes,C
9323,39,Female,89500,No,B
9324,34,Male,59000,No,C
9325,32,Female,63000,No,B
9326,48,Female,81500,No,B
9327,51,Female,76500,Yes,A
9328,30,Male,70000,No,C
9329,25,Male,70500,No,C
9330,43,Male,90000,Yes,C
9331,56,Male,81500,Yes,D
9332,26,Female,69500,No,B
9333,29,Female,74500,Yes,B
9334,53,Female,98500,No,A
9335,38,Male,82500,No,C
9336,54,Female,90500,No,A
9337,27,Male,70000,No,D
9338,39,Female,87000,No,B
9339,46,Female,58500,Yes,A
9340,38,Female,73000,Yes,B
9341,36,Female,57500,No,B
9342,48,Male,81000,No,C
9343,53,Male,95000,Yes,D
9344,45,Female,98500,Yes,A
9345,34,Male,83000,No,D
9346,41,Female,73500,No,B
9347,29,Female,63500,No,A
9348,26,Male,82000,No,C
9349,31,Male,53000,No,C
9350,32,Female,59500,No,B
9351,33,Female,78500,Yes,B
9352,26,Female,55500,Yes,B
9353,41,Female,72500,No,B
9354,34,Male,60000,No,C
9355,36,Male,66500,No,C
9356,37,Female,77000,Yes,B
9357,40,Female,82500,No,B
9358,32,Female,53000,No,A
9359,52,Male,103500,No,C
9360,27,Male,64000,No,C
9361,48,Female,76000,No,B
9362,33,Female,64500,No,B
9363,37,Female,72500,No,B
9364,30,Male,76000,Yes,D
9365,29,Female,67500,Yes,A
9366,46,Female,88000,No,B
9367,36,Female,90500,Yes,A
9368,48,Male,86000,Yes,D
9369,49,Male,108000,Yes,D
9370,49,Female,66500,Yes,B
9371,34,Male,84500,No,C
9372,36,Male,46000,No,C
9373,53,Male,78500,No,C
9374,35,Male,58500,Yes,C
9375,38,Male,61000,Yes,D
9376,48,Male,102000,Yes,C
9377,47,Male,99000,Yes,C
9378,39,Female,86000,No,B
9379,53,Female,86000,Yes,B
9380,27,Female,85000,No,B
9381,24,Female,85000,No,B
9382,19,Male,46500,Yes,D
9383,41,Female,88500,No,B
9384,40,Female,71500,No,B
9385,45,Female,71500,Yes,B
9386,35,Female,101500,No,A
9387,29,Female,57000,Yes,B
9388,29,Female,75500,No,B
9389,32,Female,76500,No,B
9390,39,Female,72500,No,B
9391,29,Male,67000,Yes,D
9392,53,Male,89000,Yes,D
9393,53,Female,90500,No,B
9394,53,Female,66500,No,A
9395,36,Male,55500,No,C
9396,44,Male,84500,No,C
9397,52,Female,74000,No,B
9398,45,Female,80000,Yes,B
9399,45,Female,58500,No,B
9400,55,Male,82000,No,C
9401,51,Female,70500,No,B
9402,43,Male,96500,Yes,D
9403,42,Female,63500,Yes,B
9404,43,Female,83000,No,A
9405,35,Male,76000,Yes,D
9406,37,Female,84500,No,B
9407,56,Male,71000,Yes,D
9408,28,Female,67000,No,B
9409,38,Female,62000,No,B
9410,30,Female,76500,No,B
9411,37,Female,87500,No,B
9412,26,Female,66500,Yes,A
9413,39,Female,74000,Yes,B
9414,34,Female,66000,Yes,B
9415,39,Male,89500,No,D
9416,52,Male,88000,Yes,D
9417,52,Male,84000,No,C
9418,32,Male,66000,Yes,C
9419,44,Male,98500,No,C
9420,31,Female,51500,Yes,B
9421,30,Female,85500,No,B
9422,43,Male,81500,No,C
9423,44,Male,83500,No,C
9424,28,Female,66000,No,B
9425,34,Male,81500,No,C
9426,28,Male,71500,No,C
9427,45,Female,100500,Yes,A
9428,40,Female,58500,Yes,B
9429,42,Female,71500,No,B
9430,32,Male,72000,No,C
9431,42,Female,77000,No,B
9432,41,Male,116500,Yes,D
9433,24,Male,74000,Yes,C
9434,56,Female,70500,No,B
9435,34,Female,101500,No,A
9436,29,Male,65000,No,C
9437,37,Male,70000,No,C
9438,28,Female,54000,No,B
9439,31,Male,76500,Yes,C
9440,47,Male,77000,Yes,D
9441,40,Male,68000,No,D
9442,26,Female,89000,No,B
9443,31,Female,60500,Yes,B
9444,34,Female,73500,No,A
9445,33,Male,88000,Yes,D
9446,36,Male,70000,No,D
9447,33,Female,84000,Yes,B
9448,27,Female,60500,No,B
9449,36,Female,66000,No,B
9450,28,Female,62000,No,B
9451,47,Male,70000,No,C
9452,25,Male,86500,No,C
9453,46,Male,81000,Yes,C
9454,25,Male,62000,No,C
9455,49,Male,58000,Yes,D
9456,37,Female,58000,No,B
9457,36,Male,53500,No,D
9458,26,Male,70000,Yes,C
9459,40,Female,86000,No,B
9460,29,Female,60000,No,B
9461,41,Male,69500,No,C
9462,36,Female,58500,No,B
9463,35,Female,72500,No,B
9464,26,Male,70500,No,D
9465,26,Female,76000,No,B
9466,52,Female,77500,No,B
9467,42,Female,75500,No,B
9468,34,Female,79000,No,B
9469,44,Female,89000,No,B
9470,23,Female,62000,No,B
9471,27,Male,62000,No,C
9472,33,Female,49000,No,B
9473,33,Female,87000,Yes,B
9474,29,Male,80500,No,C
9475,29,Female,90000,Yes,B
9476,29,Male,64000,No,D
9477,47,Male,76500,Yes,D
9478,40,Female,66500,Yes,B
9479,54,Female,57000,Yes,B
9480,57,Male,64000,No,C
9481,20,Male,63000,No,C
9482,42,Female,62000,No,B
9483,25,Male,73000,Yes,C
9484,49,Male,66500,No,C
9485,34,Female,88500,No,A
9486,57,Male,69500,Yes,C
9487,48,Female,78500,No,A
9488,29,Male,77500,No,D
9489,52,Female,88500,Yes,B
9490,31,Male,86000,No,C
9491,35,Female,87500,Yes,A
9492,29,Female,69500,No,B
9493,20,Female,69500,No,B
9494,55,Female,87500,Yes,B
9495,24,Female,68500,Yes,B
9496,48,Male,100500,No,C
9497,38,Female,71500,No,A
9498,36,Male,59500,No,C
9499,35,Female,92500,Yes,A
9500,54,Female,88000,No,A
9501,37,Female,80500,No,B
9502,49,Female,81500,No,B
9503,32,Male,63500,No,C
9504,48,Male,92000,Yes,D
9505,47,Male,69000,No,C
9506,41,Male,105000,Yes,C
9507,43,Male,89000,Yes,D
9508,34,Male,69000,Yes,D
9509,46,Female,77500,Yes,B
9510,47,Female,79000,No,B
9511,36,Male,76000,No,D
9512,33,Female,72000,No,B
9513,30,Male,52500,No,C
9514,50,Female,85500,No,B
9515,21,Female,73500,No,B
9516,32,Female,70500,No,B
9517,21,Male,75000,No,C
9518,58,Female,80000,No,B
9519,40,Female,72000,Yes,A
9520,44,Female,76000,Yes,A
9521,39,Female,67500,No,B
9522,48,Female,70000,Yes,B
9523,52,Male,79000,No,D
9524,37,Female,61500,No,B
9525,36,Male,72000,No,D
9526,26,Male,81000,No,C
9527,40,Male,78000,No,C
9528,29,Female,74000,Yes,B
9529,41,Female,76000,Yes,B
9530,36,Female,78000,No,B
9531,26,Male,69000,No,D
9532,45,Male,68000,Yes,D
9533,29,Female,72500,No,B
9534,32,Male,82000,No,C
9535,34,Male,77500,Yes,D
9536,46,Female,79500,No,B
9537,42,Male,77000,No,D
9538,29,Male,64000,Yes,C
9539,24,Female,57500,No,B
9540,20,Male,75000,Yes,C
9541,39,Female,68000,Yes,A
9542,28,Male,73000,Yes,D
9543,38,Female,89000,Yes,B
9544,48,Female,96500,No,A
9545,25,Male,64500,No,C
9546,28,Male,67000,No,D
9547,33,Female,68500,Yes,A
9548,26,Male,57500,No,C
9549,29,Female,60500,No,B
9550,38,Female,73500,Yes,B
9551,34,Female,54000,No,A
9552,25,Female,68500,No,B
9553,36,Male,66500,Yes,C
9554,44,Male,83000,Yes,D
9555,45,Female,102500,Yes,A
9556,46,Male,65000,Yes,C
9557,45,Female,67000,No,B
9558,28,Female,83000,No,B
9559,46,Female,89000,No,B
9560,41,Female,96000,No,A
9561,54,Female,65000,Yes,B
9562,46,Male,90500,Yes,C
9563,52,Male,88000,No,C
9564,29,Male,79500,No,C
9565,21,Female,68500,Yes,A
9566,52,Female,82500,No,B
9567,39,Male,83000,Yes,D
9568,31,Male,68500,No,C
9569,34,Female,89500,Yes,B
9570,55,Male,88500,No,C
9571,48,Female,72000,No,B
9572,32,Female,74000,No,B
9573,52,Male,97000,Yes,C
9574,33,Female,70000,Yes,B
9575,46,Female,83500,Yes,B
9576,28,Female,42500,No,B
9577,37,Female,81000,No,B
9578,33,Male,65500,Yes,D
9579,29,Male,62000,No,C
9580,29,Female,70000,No,B
9581,51,Female,63500,No,B
9582,46,Male,86000,Yes,D
9583,30,Female,53500,No,B
9584,38,Female,71500,No,B
9585,41,Female,58500,No,B
9586,51,Female,103000,Yes,A
9587,46,Male,69000,No,C
9588,34,Male,86000,Yes,C
9589,37,Male,85000,No,D
9590,46,Male,81000,No,D
9591,37,Female,66500,Yes,A
9592,21,Male,68000,Yes,D
9593,20,Female,73000,No,B
9594,34,Male,71000,Yes,C
9595,35,Female,58500,Yes,B
9596,32,Male,101500,No,D
9597,54,Male,103500,Yes,D
9598,59,Female,99000,Yes,A
9599,39,Male,75500,No,C
9600,20,Male,88000,No,D
9601,28,Female,85000,No,A
9602,43,Female,77500,No,B
9603,43,Male,86000,No,C
9604,43,Female,61000,No,A
9605,33,Female,59500,No,B
9606,50,Male,64000,No,C
9607,50,Female,98000,Yes,A
9608,44,Male,83500,No,C
9609,41,Female,47000,No,B
9610,49,Male,70500,No,D
9611,47,Female,92500,Yes,A
